continent,location,date,population,new_vaccinations,TotalVaccinated,Vaccine_percentage
Europe,Austria,2022-01-18,8922082,40088,17371493,194.70223429912434
Europe,Austria,2022-01-19,8922082,43723,17415216,195.19228807805175
Europe,Austria,2022-01-20,8922082,41795,17457011,195.66073255098979
Europe,Austria,2022-01-21,8922082,49157,17506168,196.21169139669419
Europe,Austria,2022-01-22,8922082,24360,17530528,196.48472183958856
Europe,Austria,2022-01-23,8922082,9671,17540199,196.59311582206934
Europe,Austria,2022-01-24,8922082,23994,17564193,196.86204408343255
Europe,Austria,2022-01-25,8922082,28119,17592312,197.17720594811837
Europe,Austria,2022-01-26,8922082,31059,17623371,197.52531976280872
Europe,Austria,2022-01-27,8922082,32971,17656342,197.89486355314824
Europe,Austria,2022-01-28,8922082,41874,17698216,198.36419346964084
Europe,Austria,2022-01-29,8922082,27291,17725507,198.67007498922337
Europe,Austria,2022-01-30,8922082,14940,17740447,198.83752469434825
Europe,Austria,2022-01-31,8922082,31762,17772209,199.19351783585938
Europe,Austria,2022-02-01,8922082,37683,17809892,199.61587441137618
Europe,Austria,2022-02-02,8922082,35695,17845587,200.015949192128
Europe,Austria,2022-02-03,8922082,31422,17877009,200.36813156391077
Europe,Austria,2022-02-04,8922082,35648,17912657,200.76767956178836
Europe,Austria,2022-02-05,8922082,20747,17933404,201.00021497224526
Europe,Austria,2022-02-06,8922082,9352,17942756,201.10503355606909
Europe,Austria,2022-02-07,8922082,18730,17961486,201.31496213551947
Europe,Austria,2022-02-08,8922082,18903,17980389,201.52682972427289
Europe,Austria,2022-02-09,8922082,18443,17998832,201.73354156574663
Europe,Austria,2022-02-10,8922082,16970,18015802,201.9237438077794
Europe,Austria,2022-02-11,8922082,19341,18035143,202.14052056459465
Europe,Austria,2022-02-12,8922082,9784,18044927,202.25018106760282
Europe,Austria,2022-02-13,8922082,3946,18048873,202.29440841274493
Europe,Austria,2022-02-14,8922082,9455,18058328,202.40038143563353
Europe,Austria,2022-02-15,8922082,11400,18069728,202.52815430299788
Europe,Austria,2022-02-16,8922082,10994,18080722,202.65137666298068
Europe,Austria,2022-02-17,8922082,9425,18090147,202.75701344148146
Europe,Austria,2022-02-18,8922082,10960,18101107,202.87985472449145
Europe,Austria,2022-02-19,8922082,5823,18106930,202.94511976016358
Europe,Austria,2022-02-20,8922082,2559,18109489,202.97380140644302
Europe,Austria,2022-02-21,8922082,6245,18115734,203.0437962798369
Europe,Austria,2022-02-22,8922082,7171,18122905,203.12416989666761
Europe,Austria,2022-02-23,8922082,6781,18129686,203.20017233645689
Europe,Austria,2022-02-24,8922082,7299,18136985,203.28198059600888
Europe,Austria,2022-02-25,8922082,7907,18144892,203.37060340848697
Europe,Austria,2022-02-26,8922082,4914,18149806,203.42568023920876
Europe,Austria,2022-02-27,8922082,2280,18152086,203.45123481268161
Europe,Austria,2022-02-28,8922082,6016,18158102,203.51866302058195
Europe,Austria,2022-03-01,8922082,5022,18163124,203.57495033109987
Europe,Austria,2022-03-02,8922082,6109,18169233,203.64342089660238
Europe,Austria,2022-03-03,8922082,6423,18175656,203.71541082003057
Europe,Austria,2022-03-04,8922082,7363,18183019,203.7979364009432
Europe,Austria,2022-03-05,8922082,3957,18186976,203.84228703569414
Europe,Austria,2022-03-06,8922082,1256,18188232,203.85636446739676
Europe,Austria,2022-03-07,8922082,4089,18192321,203.902194577454
Europe,Austria,2022-03-08,8922082,4615,18196936,203.95392017244407
Europe,Austria,2022-03-09,8922082,5096,18202032,204.01103688578516
Europe,Austria,2022-03-10,8922082,4616,18206648,204.06277368892148
Europe,Austria,2022-03-11,8922082,5904,18212552,204.12894658444068
Europe,Austria,2022-03-12,8922082,3065,18215617,204.16329955272769
Europe,Austria,2022-03-13,8922082,1052,18216669,204.17509052259328
Europe,Austria,2022-03-14,8922082,3299,18219968,204.21206619710512
Europe,Austria,2022-03-15,8922082,3707,18223675,204.25361479529104
Europe,Austria,2022-03-16,8922082,4172,18227847,204.30037518148788
Europe,Austria,2022-03-17,8922082,4119,18231966,204.346541535933
Europe,Austria,2022-03-18,8922082,5085,18237051,204.40353495966525
Europe,Austria,2022-03-19,8922082,2854,18239905,204.43552300909138
Europe,Austria,2022-03-20,8922082,763,18240668,204.44407482468776
Europe,Austria,2022-03-21,8922082,3257,18243925,204.48057975705672
Europe,Austria,2022-03-22,8922082,3564,18247489,204.52052559032748
Europe,Austria,2022-03-23,8922082,4510,18251999,204.5710743299602
Europe,Austria,2022-03-24,8922082,4298,18256297,204.61924694258582
Europe,Austria,2022-03-25,8922082,5548,18261845,204.68142973803646
Europe,Austria,2022-03-26,8922082,3109,18264954,204.71627586475893
Europe,Austria,2022-03-27,8922082,772,18265726,204.72492855367167
Europe,Austria,2022-03-28,8922082,3242,18268968,204.76126536384669
Europe,Austria,2022-03-29,8922082,3454,18272422,204.79997830102886
Europe,Austria,2022-03-30,8922082,4524,18276946,204.85068395470924
Europe,Austria,2022-03-31,8922082,4639,18281585,204.90267854520948
Europe,Austria,2022-04-01,8922082,4821,18286406,204.95671301832914
Europe,Austria,2022-04-02,8922082,2117,18288523,204.98044066396162
Europe,Austria,2022-04-03,8922082,561,18289084,204.98672843401349
Europe,Austria,2022-04-04,8922082,2557,18291641,205.0153876640004
Europe,Austria,2022-04-05,8922082,3613,18295254,205.05588269643789
Europe,Austria,2022-04-06,8922082,3962,18299216,205.10028937192013
Europe,Austria,2022-04-07,8922082,4132,18303348,205.14660143226658
Europe,Austria,2022-04-08,8922082,5287,18308635,205.20585890154339
Europe,Austria,2022-04-09,8922082,2113,18310748,205.22954171459085
Europe,Austria,2022-04-10,8922082,557,18311305,205.23578465205765
Europe,Austria,2022-04-11,8922082,2421,18313726,205.26291957415319
Europe,Austria,2022-04-12,8922082,3767,18317493,205.30514066111473
Europe,Austria,2022-04-13,8922082,4183,18321676,205.35202433692046
Europe,Austria,2022-04-14,8922082,3689,18325365,205.39337118847371
Europe,Austria,2022-04-15,8922082,3574,18328939,205.43342910320709
Europe,Austria,2022-04-16,8922082,1325,18330264,205.44827989700161
Europe,Austria,2022-04-17,8922082,305,18330569,205.45169838161095
Europe,Austria,2022-04-18,8922082,392,18330961,205.45609197494485
Europe,Austria,2022-04-19,8922082,3347,18334308,205.4936056404772
Europe,Austria,2022-04-20,8922082,4758,18339066,205.54693400038241
Europe,Austria,2022-04-21,8922082,4205,18343271,205.59406425540584
Europe,Austria,2022-04-22,8922082,6468,18349739,205.66655854541574
Europe,Austria,2022-04-23,8922082,1909,18351648,205.68795489662617
Europe,Austria,2022-04-24,8922082,401,18352049,205.69244936327641
Europe,Austria,2022-04-25,8922082,2861,18354910,205.72451586972639
Europe,Austria,2022-04-26,8922082,4473,18359383,205.77464990794749
Europe,Austria,2022-04-27,8922082,5516,18364899,205.83647404271784
Europe,Austria,2022-04-28,8922082,4640,18369539,205.88847984136441
Europe,Austria,2022-04-29,8922082,6304,18375843,205.95913599538761
Europe,Austria,2022-04-30,8922082,1959,18377802,205.981092753911
Europe,Austria,2022-05-01,8922082,419,18378221,205.98578896719397
Europe,Austria,2022-05-02,8922082,3055,18381276,206.02002985401836
Europe,Austria,2022-05-03,8922082,3930,18385206,206.06407786882031
Europe,Austria,2022-05-04,8922082,5165,18390371,206.12196794425336
Europe,Austria,2022-05-05,8922082,4682,18395053,206.17444448504284
Europe,Austria,2022-05-06,8922082,7221,18402274,206.25537850918653
Europe,Austria,2022-05-07,8922082,1944,18404218,206.27716714551605
Europe,Austria,2022-05-08,8922082,448,18404666,206.28218839504052
Europe,Austria,2022-05-09,8922082,2892,18407558,206.31460235402454
Europe,Austria,2022-05-10,8922082,4446,18412004,206.36443377229665
Europe,Austria,2022-05-11,8922082,5346,18417350,206.42435252220278
Europe,Austria,2022-05-12,8922082,5441,18422791,206.48533604600362
Europe,Austria,2022-05-13,8922082,6738,18429529,206.56085653550372
Europe,Austria,2022-05-14,8922082,1939,18431468,206.58258913110191
Europe,Austria,2022-05-15,8922082,438,18431906,206.5874982991638
Europe,Austria,2022-05-16,8922082,2702,18434608,206.6177827103584
Europe,Austria,2022-05-17,8922082,4794,18439402,206.671514563529
Europe,Austria,2022-05-18,8922082,5454,18444856,206.7326437932312
Europe,Austria,2022-05-19,8922082,5168,18450024,206.79056749310308
Europe,Austria,2022-05-20,8922082,6098,18456122,206.85891476899675
Europe,Austria,2022-05-21,8922082,1714,18457836,206.87812553168646
Europe,Austria,2022-05-22,8922082,354,18458190,206.88209321546248
Europe,Austria,2022-05-23,8922082,2833,18461023,206.91384589381715
Europe,Austria,2022-05-24,8922082,4038,18465061,206.95910438841517
Europe,Austria,2022-05-25,8922082,4860,18469921,207.01357597923891
Europe,Austria,2022-05-26,8922082,745,18470666,207.02192604820263
Europe,Austria,2022-05-27,8922082,3695,18474361,207.06334014863347
Europe,Austria,2022-05-28,8922082,1288,18475649,207.07777624101641
Europe,Austria,2022-05-29,8922082,278,18475927,207.0808921056767
Europe,Austria,2022-05-30,8922082,2524,18478451,207.10918146683701
Europe,Austria,2022-05-31,8922082,3675,18482126,207.15037140434259
Europe,Austria,2022-06-01,8922082,4601,18486727,207.201940085285
Europe,Austria,2022-06-02,8922082,4932,18491659,207.25721866263947
Europe,Austria,2022-06-03,8922082,4786,18496445,207.31086085064004
Europe,Austria,2022-06-04,8922082,937,18497382,207.32136288368568
Europe,Austria,2022-06-05,8922082,226,18497608,207.32389592474044
Europe,Austria,2022-06-06,8922082,332,18497940,207.32761702929875
Europe,Austria,2022-06-07,8922082,3435,18501375,207.36611701170196
Europe,Austria,2022-06-08,8922082,4310,18505685,207.41442412208272
Europe,Austria,2022-06-09,8922082,4757,18510442,207.46774127384171
Europe,Austria,2022-06-10,8922082,5695,18516137,207.53157166679256
Europe,Austria,2022-06-11,8922082,1336,18517473,207.54654575019597
Europe,Austria,2022-06-12,8922082,319,18517792,207.55012114885295
Europe,Austria,2022-06-13,8922082,3156,18520948,207.58549405844957
Europe,Austria,2022-06-14,8922082,5038,18525986,207.64196069930762
Europe,Austria,2022-06-15,8922082,5189,18531175,207.70011977025092
Europe,Austria,2022-06-16,8922082,1003,18532178,207.71136154094972
Europe,Austria,2022-06-17,8922082,5435,18537613,207.77227781587305
Europe,Austria,2022-06-18,8922082,1235,18538848,207.78611987650416
Europe,Austria,2022-06-19,8922082,368,18539216,207.79024447432786
Europe,Austria,2022-06-20,8922082,3116,18542332,207.82516905807412
Europe,Austria,2022-06-21,8922082,6145,18548477,207.89404311684203
Europe,Austria,2022-06-22,8922082,6730,18555207,207.96947394117203
Europe,Austria,2022-06-23,8922082,7572,18562779,208.054342024653
Europe,Austria,2022-06-24,8922082,8057,18570836,208.14464605907008
Europe,Austria,2022-06-25,8922082,2167,18573003,208.16893411201556
Europe,Austria,2022-06-26,8922082,943,18573946,208.17950339393877
Europe,Austria,2022-06-27,8922082,5295,18579241,208.23885052838565
Europe,Austria,2022-06-28,8922082,8683,18587924,208.33617086236148
Europe,Austria,2022-06-29,8922082,9642,18597566,208.44423980860074
Europe,Austria,2022-06-30,8922082,10202,18607768,208.55858531674559
Europe,Austria,2022-07-01,8922082,11896,18619664,208.69191742465492
Europe,Austria,2022-07-02,8922082,3613,18623277,208.73241245709241
Europe,Austria,2022-07-03,8922082,1095,18624372,208.74468537724712
Europe,Austria,2022-07-04,8922082,6509,18630881,208.81763920125368
Europe,Austria,2022-07-05,8922082,10851,18641732,208.9392587963213
Europe,Austria,2022-07-06,8922082,14503,18656235,209.10181054153054
Europe,Austria,2022-07-07,8922082,13961,18670196,209.25828747146684
Europe,Austria,2022-07-08,8922082,15927,18686123,209.4367996169504
Europe,Austria,2022-07-09,8922082,4114,18690237,209.48290993066419
Europe,Austria,2022-07-10,8922082,903,18691140,209.49303088673696
Europe,Austria,2022-07-11,8922082,7643,18698783,209.57869474860237
Europe,Austria,2022-07-12,8922082,13325,18712108,209.7280432975173
Europe,Austria,2022-07-13,8922082,15231,18727339,209.89875457320389
Europe,Austria,2022-07-14,8922082,13945,18741284,210.0550521728
Europe,Austria,2022-07-15,8922082,16137,18757421,210.23591802899816
Europe,Austria,2022-07-16,8922082,4625,18762046,210.28775570545082
Europe,Austria,2022-07-17,8922082,689,18762735,210.29547811822397
Europe,Austria,2022-07-18,8922082,7608,18770343,210.38074969497029
Europe,Austria,2022-07-19,8922082,11489,18781832,210.50952008735183
Europe,Austria,2022-07-20,8922082,12417,18794249,210.64869163946264
Europe,Austria,2022-07-21,8922082,11576,18805825,210.77843714056877
Europe,Austria,2022-07-22,8922082,12178,18818003,210.91492994572346
Europe,Austria,2022-07-23,8922082,3876,18821879,210.95837272062732
Europe,Austria,2022-07-24,8922082,548,18822427,210.9645147847778
Europe,Austria,2022-07-25,8922082,6158,18828585,211.0335345494471
Europe,Austria,2022-07-26,8922082,9137,18837722,211.135943381825
Europe,Austria,2022-07-27,8922082,11494,18849216,211.26476981493784
Europe,Austria,2022-07-28,8922082,10071,18859287,211.37764705592258
Europe,Austria,2022-07-29,8922082,10631,18869918,211.496800858813
Europe,Austria,2022-07-30,8922082,3560,18873478,211.53670185949872
Europe,Austria,2022-07-31,8922082,462,18873940,211.54188002307083
Europe,Austria,2022-08-01,8922082,5135,18879075,211.59943385411611
Europe,Austria,2022-08-02,8922082,7265,18886340,211.68086103669523
Europe,Austria,2022-08-03,8922082,9009,18895349,211.78183522635186
Europe,Austria,2022-08-04,8922082,8235,18903584,211.87413431080321
Europe,Austria,2022-08-05,8922082,7088,18910672,211.95357765149433
Europe,Austria,2022-08-06,8922082,3509,18914181,211.99290703672079
Europe,Austria,2022-08-07,8922082,759,18914940,212.00141401973215
Europe,Austria,2022-08-08,8922082,4505,18919445,212.05190671863363
Europe,Austria,2022-08-09,8922082,,18919445,212.05190671863363
Asia,Azerbaijan,2020-03-01,10312992,,,
Asia,Azerbaijan,2020-03-02,10312992,,,
Asia,Azerbaijan,2020-03-03,10312992,,,
Asia,Azerbaijan,2020-03-04,10312992,,,
Asia,Azerbaijan,2020-03-05,10312992,,,
Asia,Azerbaijan,2020-03-06,10312992,,,
Asia,Azerbaijan,2020-03-07,10312992,,,
Asia,Azerbaijan,2020-03-08,10312992,,,
Asia,Azerbaijan,2020-03-09,10312992,,,
Asia,Azerbaijan,2020-03-10,10312992,,,
Asia,Azerbaijan,2020-03-11,10312992,,,
Asia,Azerbaijan,2020-03-12,10312992,,,
Asia,Azerbaijan,2020-03-13,10312992,,,
Asia,Azerbaijan,2020-03-14,10312992,,,
Asia,Azerbaijan,2020-03-15,10312992,,,
Asia,Azerbaijan,2020-03-16,10312992,,,
Asia,Azerbaijan,2020-03-17,10312992,,,
Asia,Azerbaijan,2020-03-18,10312992,,,
Asia,Azerbaijan,2020-03-19,10312992,,,
Asia,Azerbaijan,2020-03-20,10312992,,,
Asia,Azerbaijan,2020-03-21,10312992,,,
Asia,Azerbaijan,2020-03-22,10312992,,,
Asia,Azerbaijan,2020-03-23,10312992,,,
Asia,Azerbaijan,2020-03-24,10312992,,,
Asia,Azerbaijan,2020-03-25,10312992,,,
Asia,Azerbaijan,2020-03-26,10312992,,,
Asia,Azerbaijan,2020-03-27,10312992,,,
Asia,Azerbaijan,2020-03-28,10312992,,,
Asia,Azerbaijan,2020-03-29,10312992,,,
Asia,Azerbaijan,2020-03-30,10312992,,,
Asia,Azerbaijan,2020-03-31,10312992,,,
Asia,Azerbaijan,2020-04-01,10312992,,,
Asia,Azerbaijan,2020-04-02,10312992,,,
Asia,Azerbaijan,2020-04-03,10312992,,,
Asia,Azerbaijan,2020-04-04,10312992,,,
Asia,Azerbaijan,2020-04-05,10312992,,,
Asia,Azerbaijan,2020-04-06,10312992,,,
Asia,Azerbaijan,2020-04-07,10312992,,,
Asia,Azerbaijan,2020-04-08,10312992,,,
Asia,Azerbaijan,2020-04-09,10312992,,,
Asia,Azerbaijan,2020-04-10,10312992,,,
Asia,Azerbaijan,2020-04-11,10312992,,,
Asia,Azerbaijan,2020-04-12,10312992,,,
Asia,Azerbaijan,2020-04-13,10312992,,,
Asia,Azerbaijan,2020-04-14,10312992,,,
Asia,Azerbaijan,2020-04-15,10312992,,,
Asia,Azerbaijan,2020-04-16,10312992,,,
Asia,Azerbaijan,2020-04-17,10312992,,,
Asia,Azerbaijan,2020-04-18,10312992,,,
Asia,Azerbaijan,2020-04-19,10312992,,,
Asia,Azerbaijan,2020-04-20,10312992,,,
Asia,Azerbaijan,2020-04-21,10312992,,,
Asia,Azerbaijan,2020-04-22,10312992,,,
Asia,Azerbaijan,2020-04-23,10312992,,,
Asia,Azerbaijan,2020-04-24,10312992,,,
Asia,Azerbaijan,2020-04-25,10312992,,,
Asia,Azerbaijan,2020-04-26,10312992,,,
Asia,Azerbaijan,2020-04-27,10312992,,,
Asia,Azerbaijan,2020-04-28,10312992,,,
Asia,Azerbaijan,2020-04-29,10312992,,,
Asia,Azerbaijan,2020-04-30,10312992,,,
Asia,Azerbaijan,2020-05-01,10312992,,,
Asia,Azerbaijan,2020-05-02,10312992,,,
Asia,Azerbaijan,2020-05-03,10312992,,,
Asia,Azerbaijan,2020-05-04,10312992,,,
Asia,Azerbaijan,2020-05-05,10312992,,,
Asia,Azerbaijan,2020-05-06,10312992,,,
Asia,Azerbaijan,2020-05-07,10312992,,,
Asia,Azerbaijan,2020-05-08,10312992,,,
Asia,Azerbaijan,2020-05-09,10312992,,,
Asia,Azerbaijan,2020-05-10,10312992,,,
Asia,Azerbaijan,2020-05-11,10312992,,,
Asia,Azerbaijan,2020-05-12,10312992,,,
Asia,Azerbaijan,2020-05-13,10312992,,,
Asia,Azerbaijan,2020-05-14,10312992,,,
Asia,Azerbaijan,2020-05-15,10312992,,,
Asia,Azerbaijan,2020-05-16,10312992,,,
Asia,Azerbaijan,2020-05-17,10312992,,,
Asia,Azerbaijan,2020-05-18,10312992,,,
Asia,Azerbaijan,2020-05-19,10312992,,,
Asia,Azerbaijan,2020-05-20,10312992,,,
Asia,Azerbaijan,2020-05-21,10312992,,,
Asia,Azerbaijan,2020-05-22,10312992,,,
Asia,Azerbaijan,2020-05-23,10312992,,,
Asia,Azerbaijan,2020-05-24,10312992,,,
Asia,Azerbaijan,2020-05-25,10312992,,,
Asia,Azerbaijan,2020-05-26,10312992,,,
Asia,Azerbaijan,2020-05-27,10312992,,,
Asia,Azerbaijan,2020-05-28,10312992,,,
Asia,Azerbaijan,2020-05-29,10312992,,,
Asia,Azerbaijan,2020-05-30,10312992,,,
Asia,Azerbaijan,2020-05-31,10312992,,,
Asia,Azerbaijan,2020-06-01,10312992,,,
Asia,Azerbaijan,2020-06-02,10312992,,,
Asia,Azerbaijan,2020-06-03,10312992,,,
Asia,Azerbaijan,2020-06-04,10312992,,,
Asia,Azerbaijan,2020-06-05,10312992,,,
Asia,Azerbaijan,2020-06-06,10312992,,,
Asia,Azerbaijan,2020-06-07,10312992,,,
Asia,Azerbaijan,2020-06-08,10312992,,,
Asia,Azerbaijan,2020-06-09,10312992,,,
Asia,Azerbaijan,2020-06-10,10312992,,,
Asia,Azerbaijan,2020-06-11,10312992,,,
Asia,Azerbaijan,2020-06-12,10312992,,,
Asia,Azerbaijan,2020-06-13,10312992,,,
